ticker,date,bio_score,sec_score
INVA,2017-12-21,0.8815176486968994,0.04408786594867703
BHC,2017-12-22,0.9216254353523254,0.0868436232209205
AMGN,2018-01-05,0.898220419883728,0.023280757293105102
MRK,2018-01-12,0.9484214186668396,0.10328332632780075
EIGR,2018-01-16,0.0617750436067581,0.0852087020874023
AMGN,2018-01-17,0.9471445083618164,0.023280757293105102
LGND,2018-01-17,-0.125748336315155,0.07415456697344776
SAGE,2018-01-31,0.8495957851409912,0.12663620263338088
JNJ,2018-02-08,0.0288114473223686,0.13248633742332455
JNJ,2018-02-08,0.9388223886489868,0.13248633742332455
JNJ,2018-02-14,0.8545196056365967,0.13248633742332455
ZVRA,2018-02-23,0.9469395875930786,0.09337993189692498
BIIB,2018-03-01,0.9293785691261292,0.14230724088847635
SVRA,2018-03-11,0.5488594770431519,0.058132182061672186
LLY,2018-03-26,0.9381273984909058,0.08657698780298237
MNOV,2018-04-02,0.8775349855422974,0.030821220576763102
RIGL,2018-04-03,0.8979479074478149,0.03423834443092346
SGEN,2018-04-04,0.9469649195671082,0.09531840234994887
INCY,2018-04-06,-0.5523847937583923,0.09081672132015231
PCRX,2018-04-06,0.425989419221878,0.045838767662644365
MRK,2018-04-06,0.9182279706001282,0.08275526016950606
PFE,2018-04-10,0.9314348697662354,0.11810998469591139
CLDX,2018-04-16,-0.1721459180116653,0.03949331454932688
RARE,2018-04-17,0.9492823481559752,0.053224391490221
RIGL,2018-04-17,-0.2281877398490905,0.03423834443092346
NVCR,2018-04-17,0.269449234008789,0.05405356697738169
PRTA,2018-04-23,0.9057693481445312,0.10798591449856754
JNJ,2018-05-07,-0.7902976274490356,0.164665575325489
BHC,2018-05-07,0.9471523761749268,0.07460243664681905
EXEL,2018-05-10,0.8779556751251221,0.10822896249592304
AMGN,2018-05-17,0.8696215152740479,0.015005391836166383
JNJ,2018-05-18,0.8514267802238464,0.164665575325489
AMGN,2018-05-21,0.4230022132396698,0.015005391836166383
BMRN,2018-05-24,0.9390447735786438,0.07997767403721806
ABIO,2018-05-27,0.1943578124046325,0.07712195403873914
GILD,2018-05-30,0.9436140060424804,0.030066221952438316
PFE,2018-05-30,0.9295823574066162,0.11810998469591139
TXMD,2018-05-30,0.9464991688728333,0.01617762707173824
MEIP,2018-05-31,0.5268900990486145,0.09700428918004037
LLY,2018-06-01,0.9404267072677612,0.126006643474102
INCY,2018-06-01,0.946707248687744,0.09081672132015231
AGIO,2018-06-01,0.9427645802497864,0.1467176757752895
MEIP,2018-06-04,0.5725862979888916,0.09700428918004037
AGEN,2018-06-04,0.7557421326637268,0.05081044547259804
MRK,2018-06-05,0.9039815068244934,0.08275526016950606
LLY,2018-06-05,-0.1406085193157196,0.126006643474102
ABBV,2018-06-11,0.9115886688232422,0.23941299021244045
LGND,2018-06-11,0.922751486301422,0.08726774677634233
LLY,2018-06-11,0.9490026831626892,0.126006643474102
AMGN,2018-06-11,0.922751486301422,0.015005391836166383
MRK,2018-06-12,0.9479520320892334,0.08275526016950606
PLUR,2018-06-12,-0.7445129156112671,-0.12775078229606154
MRK,2018-06-13,0.929040789604187,0.08275526016950606
TEVA,2018-06-15,0.9418336749076844,0.0314286546781659
TGTX,2018-06-18,0.682889461517334,0.1268167480826378
HRTX,2018-06-21,0.6701394319534302,0.12279665842652321
MACK,2018-06-25,-0.8638083934783936,0.028529023379087404
PFE,2018-06-27,0.94279545545578,0.11810998469591139
LLY,2018-06-29,0.2274268865585327,0.126006643474102
TTNP,2018-07-02,-0.011301539838314,0.04453983008861538
ALKS,2018-07-02,0.9277089834213256,0.1565028168261051
JNJ,2018-07-11,0.9427226781845092,0.19910313338041305
ABBV,2018-07-11,0.9435949325561525,0.23600197285413738
BMY,2018-07-11,0.9310649633407592,0.07946443185210224
PFE,2018-07-13,-0.7193629741668701,0.10942866727709769
PULM,2018-07-17,-0.2680010497570038,0.0858541056513786
JNJ,2018-07-18,0.7792165875434875,0.19910313338041305
AGIO,2018-07-20,0.9177946448326112,0.11651344299316402
ABBV,2018-07-24,-0.7902976274490356,0.23600197285413738
NBIX,2018-07-24,0.219463050365448,0.11737057343125341
TNXP,2018-07-27,-0.0436878874897956,0.04726379141211506
DRRX,2018-07-27,-0.7427026033401489,0.06639086008071896
LNTH,2018-07-30,-0.606142520904541,0.04519644789397712
PTGX,2018-08-06,0.2742592990398407,0.11827233433723446
BLPH,2018-08-07,-0.6393647193908691,0.02037166766822334
ALNY,2018-08-10,-0.1672902256250381,0.0834912285208702
FOLD,2018-08-10,-0.6344263553619385,0.07933376654982563
REGN,2018-08-13,0.8735713958740234,0.17314076013863083
BMY,2018-08-17,-0.0387788712978363,0.07946443185210224
IONS,2018-08-27,0.2542937994003296,0.12191661149263378
JNJ,2018-08-27,0.9441289901733398,0.19910313338041305
ABBV,2018-08-27,0.9192100763320924,0.23600197285413738
INVA,2018-08-27,0.4181053042411804,0.114979625493288
AQST,2018-08-31,0.046584166586399,0.1318050324916839
GILD,2018-09-05,0.9460582733154296,0.037367915734648656
LNTH,2018-09-12,0.929662823677063,0.04519644789397712
ATOS,2018-09-13,0.8963996767997742,0.04439210593700406
TEVA,2018-09-14,-0.054541278630495,-0.015007999415198965
SNDX,2018-09-24,-0.7183391451835632,0.09576745629310605
FBIO,2018-09-25,0.7992883920669556,0.16078787073493
CKPT,2018-09-25,0.9083001017570496,0.06769817508757107
GERN,2018-09-27,0.8500486612319946,0.08577416650950903
INSM,2018-09-28,-0.4313004314899444,0.023454021289944643
PFE,2018-09-28,0.9487191438674928,0.10942866727709769
LLY,2018-09-28,0.9443725943565368,0.11172675043344493
REGN,2018-09-28,-0.5724735260009766,0.17314076013863083
BIIB,2018-09-30,0.4615126550197601,0.14569819904863832
AMGN,2018-10-01,0.9403278827667236,-0.01990482583642005
HALO,2018-10-01,0.8844975829124451,0.12142459936439987
LGND,2018-10-01,-0.3446094989776611,0.0770589411258697
CYTK,2018-10-05,0.2656465768814087,0.07727761715650557
IONS,2018-10-05,-0.10451140999794,0.13281537406146524
BHC,2018-10-08,0.9379095435142516,0.012245601043105075
XNCR,2018-10-08,0.5459240078926086,0.04433474317193026
MRK,2018-10-09,0.9332188963890076,-0.007232465315610177
BMY,2018-10-12,0.7596660256385803,0.0848123440518975
EYPT,2018-10-15,0.8517170548439026,0.13765328153967854
ALIM,2018-10-15,0.9168002605438232,0.11686272509396074
PFE,2018-10-16,0.9367403984069824,0.027605085633695098
EIGR,2018-10-16,0.1030289158225059,0.08575625233352178
EIGR,2018-10-16,-0.8074124455451965,0.08575625233352178
MACK,2018-10-19,-0.7879724502563477,0.12825608327984808
BIIB,2018-10-23,-0.8005658984184265,0.08726845355704424
RARE,2018-10-26,-0.163163349032402,0.026404626667499497
JAZZ,2018-10-26,0.6836197376251221,0.11506571844220156
TXMD,2018-10-29,0.9458423852920532,0.025544832460582225
MRK,2018-10-30,0.9447516202926636,-0.007232465315610177
JNJ,2018-10-30,0.9446110725402832,0.17841707728803158
BMY,2018-11-06,0.7807000875473022,0.0848123440518975
MACK,2018-11-07,0.9294351935386658,0.12825608327984808
CDXS,2018-11-08,-0.6438133120536804,0.07028640210628506
TBPH,2018-11-09,-0.4462443590164184,0.13615504931658504
MRK,2018-11-09,0.7973563075065613,-0.007232465315610177
APVO,2018-11-14,-0.2406202554702758,0.208854918833822
AQST,2018-11-16,0.9242255687713624,0.2306975424289703
SGEN,2018-11-16,0.9424521327018738,0.0748636968433857
EBS,2018-11-19,0.9368996024131776,0.1005149375647306
PFE,2018-11-21,0.9286210536956788,0.027605085633695098
ABBV,2018-11-21,0.9447595477104188,0.1874808277934789
BMY,2018-11-26,0.8266759514808655,0.0848123440518975
LLY,2018-11-26,0.9453047513961792,0.151182010769844
CPRX,2018-11-28,0.9460013508796692,0.05035254210233688
TEVA,2018-11-28,0.6512605547904968,-0.015007999415198965
OCUL,2018-12-03,-0.6082156300544739,0.0830018326640129
NBIX,2018-12-12,-0.0935621857643127,0.09241277445107696
AMGN,2018-12-14,0.9474025964736938,-0.01990482583642005
SUPN,2018-12-14,0.8611186742782593,0.07280334271490571
TEVA,2018-12-14,-0.7795443534851074,-0.015007999415198965
LLY,2018-12-17,0.9311980605125428,0.151182010769844
MRK,2018-12-19,0.9475111365318298,-0.007232465315610177
MRK,2018-12-19,0.9440582394599916,-0.007232465315610177
PFE,2018-12-21,0.933613896369934,0.027605085633695098
BMY,2019-01-02,0.7745760083198547,0.044578430242836455
SAGE,2019-01-07,0.9457600712776184,0.25818492099642754
EXEL,2019-01-14,0.8430545330047607,0.13553330535069102
ABBV,2019-01-28,0.941973090171814,0.13160263188183305
OPK,2019-02-01,-0.6613799333572388,0.10490612359717486
EOLS,2019-02-01,0.813159704208374,0.04182749055325977
GILD,2019-02-11,-0.2406070977449417,0.035283770877867895
LSTA,2019-02-13,-0.0860405713319778,0.1614837795495987
MRK,2019-02-19,0.945991575717926,-0.006541343405842778
LLY,2019-02-19,0.9475618004798888,0.11499454267323013
MRK,2019-02-19,0.9429680705070496,-0.006541343405842778
PFE,2019-02-19,0.9476147294044496,0.03691339213401075
BHC,2019-02-25,0.9455982446670532,0.017312340438365898
HRTX,2019-02-26,-0.0110454410314559,0.1537930015474558
JNJ,2019-02-27,0.934838593006134,0.14686206169426438
NVAX,2019-02-28,-0.4001365005970001,0.11911721564829345
HALO,2019-02-28,0.9494948387145996,0.09377430267632005
NKTR,2019-03-01,0.8779556751251221,0.11624332144856447
JNJ,2019-03-05,0.9432762861251832,0.14686206169426438
SNDX,2019-03-07,0.4486926794052124,0.037233667075634
SNDX,2019-03-07,0.904560685157776,0.037233667075634
BMY,2019-03-08,0.9485766291618348,0.044578430242836455
REGN,2019-03-11,0.9295759201049804,0.18857675651088351
PFE,2019-03-15,0.761349081993103,0.03691339213401075
SAGE,2019-03-19,-0.0707744657993316,0.25818492099642754
ALT,2019-03-19,-0.698358952999115,0.021104939281940422
LGND,2019-03-19,0.9504963159561156,0.0606476347893476
JAZZ,2019-03-20,-0.6515831351280212,0.1258792549371719
BIIB,2019-03-21,0.5122833847999573,0.08679427579045292
OPK,2019-03-21,0.4603566527366638,0.10490612359717486
PFE,2019-04-04,0.9201796054840088,0.033099324442446204
UTHR,2019-04-08,0.611811637878418,0.030560923367738697
AMGN,2019-04-09,0.2089214622974395,0.04977547377347944
MRK,2019-04-11,-0.048959881067276,-0.006231421604752551
JNJ,2019-04-12,0.6458261013031006,0.18540868163108823
AXSM,2019-04-15,-0.486104667186737,0.05325811961665747
MBIO,2019-04-17,0.3237346410751343,0.07323279511183496
FBIO,2019-04-17,0.9223697185516356,0.19900573138147593
PFE,2019-04-22,0.9352357387542723,0.033099324442446204
MRK,2019-04-22,-0.3007260859012604,-0.006231421604752551
ABBV,2019-04-23,0.9406190514564514,0.06283559370785947
GILD,2019-04-25,-0.7840171456336975,0.04755993513390418
BHC,2019-04-25,0.9359055161476136,0.019880786072462773
MRK,2019-04-25,0.9426462054252625,-0.006231421604752551
REGN,2019-04-26,0.91098815202713,0.12996002286672587
VRTX,2019-04-30,0.9348610043525696,0.057751160115003544
AGIO,2019-05-02,0.9310649633407592,0.08302785176783796
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9510200023651124,0.033099324442446204
CMRX,2019-05-09,-0.2049209326505661,0.07175259776413437
REGN,2019-05-13,-0.1726496219635009,0.12996002286672587
LLY,2019-05-13,0.0839733779430389,0.02555219735950225
PFE,2019-05-14,0.9291159510612488,0.033099324442446204
ABBV,2019-05-15,0.9012996554374696,0.06283559370785947
ABBV,2019-05-17,0.9397227168083192,0.06283559370785947
MRK,2019-05-20,0.9363622069358826,-0.006231421604752551
OCUL,2019-05-20,0.282240480184555,0.01758944429457188
INCY,2019-05-24,0.7537298798561096,0.08288570679724212
BMY,2019-05-28,0.8273744583129883,-0.03125981707125902
CLDX,2019-06-01,-0.2443628758192062,0.09330952540040013
MRK,2019-06-03,0.9474291801452636,-0.006231421604752551
LLY,2019-06-04,-0.0184563100337982,0.02555219735950225
INVA,2019-06-06,0.9307782649993896,0.08321306258440016
SGEN,2019-06-10,0.913729965686798,0.058591119945049265
MRK,2019-06-11,0.78749018907547,-0.006231421604752551
AMGN,2019-06-13,0.9344982504844666,0.04977547377347944
VBIV,2019-06-17,-0.0084484815597534,0.037989531643688665
IRWD,2019-06-18,-0.4045150876045227,0.07502056937664747
EXEL,2019-06-20,0.936275839805603,0.09797116229310626
ABBV,2019-06-21,0.9477369785308838,0.06283559370785947
VRTX,2019-06-21,0.9390350580215454,0.057751160115003544
OCUL,2019-06-21,0.9462605118751526,0.01758944429457188
NERV,2019-06-24,-0.7457373738288879,0.0902753559251626
BMY,2019-06-24,-0.7646377086639404,-0.03125981707125902
ACER,2019-06-25,0.948367476463318,0.06042118668556212
ALDX,2019-06-25,-0.0921649187803268,0.027743558958172758
TMBR,2019-06-25,0.4347549676895141,0.08989533595740797
ZVRA,2019-06-25,0.948367476463318,0.034133540000766474
REGN,2019-06-26,0.219392254948616,0.12996002286672587
VRCA,2019-06-26,0.8749155402183533,0.1090227216482162
ATOS,2019-06-27,0.8110340237617493,0.09502145554870364
TVTX,2019-06-28,0.7060734629631042,0.08011020114645362
JNJ,2019-06-28,0.9180930256843568,0.18540868163108823
PFE,2019-06-28,0.947098672389984,0.033099324442446204
PFE,2019-06-28,-0.8221238851547241,0.033099324442446204
KPTI,2019-07-03,0.133839726448059,0.24444404244422913
ITCI,2019-07-08,0.8368988633155823,0.08209431543946262
ITCI,2019-07-08,-0.7996232509613037,0.08209431543946262
AMGN,2019-07-11,-0.4249917566776275,0.061997020151466097
MRK,2019-07-17,0.9468080401420592,0.0384755004197359
MRKR,2019-07-19,0.8451082706451416,0.08764632903039453
PFE,2019-07-19,-0.6581321358680725,0.05377665534615515
AMGN,2019-07-19,0.9415427446365356,0.061997020151466097
ACAD,2019-07-22,-0.2804846167564392,0.033531098812818516
PFE,2019-07-23,0.5765505433082581,0.05377665534615515
LGND,2019-07-23,0.9457600712776184,0.017689898610115024
MRNS,2019-07-23,0.2641119956970215,0.04146274551749228
SAGE,2019-07-24,0.9337834119796752,0.21064263023436064
LLY,2019-07-24,0.9370760321617126,0.09689944516867396
JNJ,2019-07-26,0.9217487573623656,0.1538633862510323
ALKS,2019-07-30,0.840997576713562,0.22815174981951714
MRK,2019-07-31,0.9052721858024596,0.0384755004197359
PFE,2019-08-02,0.9493844509124756,0.05377665534615515
GLYC,2019-08-02,-0.1456348747014999,0.1372451096773147
LGND,2019-08-05,0.8971476554870605,0.017689898610115024
LLY,2019-08-05,0.4394585192203522,0.09689944516867396
LPTX,2019-08-06,0.809040367603302,0.05497752502560613
ABBV,2019-08-16,0.8569238185882568,0.06617441866546865
BMY,2019-08-16,0.9473869800567628,-0.059684194624423974
VNDA,2019-08-19,0.9172534942626952,0.04644289761781688
TVTX,2019-08-22,0.9271436333656312,0.08008710201829672
LLY,2019-08-26,0.907133162021637,0.09689944516867396
ESPR,2019-08-28,0.9472151398658752,0.1380804143846035
BIIB,2019-08-31,0.9332204461097716,0.0992701202630996
ARDX,2019-09-03,0.9446796774864196,0.1380914384499192
ARDS,2019-09-03,-0.0937846824526786,0.13799244817346334
ABBV,2019-09-03,0.6821532845497131,0.06617441866546865
ARDX,2019-09-12,-0.1609233766794204,0.1380914384499192
BIIB,2019-09-13,-0.7847510576248169,0.0992701202630996
BIIB,2019-09-13,-0.7939954996109009,0.0992701202630996
BIIB,2019-09-13,-0.7939954996109009,0.0992701202630996
BIIB,2019-09-13,-0.7939954996109009,0.0992701202630996
MRK,2019-09-16,0.9476388692855836,0.0384755004197359
MRK,2019-09-17,0.9497384428977966,0.0384755004197359
JNJ,2019-09-18,0.9487532377243042,0.1538633862510323
MRK,2019-09-20,0.9029345512390136,0.0384755004197359
JNJ,2019-09-26,0.930974781513214,0.1538633862510323
LGND,2019-09-26,-0.5025143623352051,0.017689898610115024
MRNS,2019-09-26,-0.5025143623352051,0.04146274551749228
AGIO,2019-09-30,-0.0456686317920684,0.05766464490443462
JNJ,2019-09-30,0.1561506986618042,0.1538633862510323
GILD,2019-10-03,-0.4087139070034027,0.11360953096300361
LGND,2019-10-07,0.0768420696258544,0.027572432532906498
LLY,2019-10-11,0.9452325701713562,0.10655058454722163
JNJ,2019-10-14,0.4256901741027832,0.1008318001404404
LLY,2019-10-16,-0.1153773069381713,0.10655058454722163
AMGN,2019-10-18,0.947518825531006,0.046961698215454775
JNJ,2019-10-21,0.945297122001648,0.1008318001404404
VRTX,2019-10-21,0.9450368881225586,0.08787821419537063
ETON,2019-10-22,0.947567880153656,0.08685159496963019
GILD,2019-10-24,0.6633211374282837,0.11360953096300361
ABBV,2019-10-24,0.9434534311294556,0.06106831599026916
GILD,2019-10-24,0.9150502681732178,0.11360953096300361
ACRS,2019-10-24,-0.1012158989906311,0.15687211044132707
CYCN,2019-10-30,0.2753413915634155,0.10707317152991888
ALKS,2019-10-30,0.2407151311635971,0.12357694655656815
BIIB,2019-10-30,-0.6191909313201904,0.08955891057848922
HALO,2019-11-04,0.9051045179367064,0.07922456115484233
INO,2019-11-05,0.3090635538101196,0.04244960285723204
SUPN,2019-11-05,0.941901683807373,0.14089881405234334
IBRX,2019-11-07,0.7906743288040161,0.00487817265093325
